1872672,56,1
1872672,57,2
1872672,54,1
1872672,84,1
1872672,10,1
1872672,26,1
1872672,82,1
1872672,21,1
1872672,17,1
1872672,23,1
1872672,83,1
1872672,90,1
1872672,12,1
1872672,11,1
1872672,13,1
1872672,41,1
1872672,62,2
1872672,58,1
1872672,55,1
1872672,20,1
1872672,25,1
1872672,30,1
1872672,29,1
1872672,28,1
1872672,18,1
1001097,99,2
1035848,88,1
1035848,90,1
1035848,22,1
1035848,82,2
1035848,83,1
1035848,84,2
1035848,85,2
1872672,27,1
1872672,14,1
1872672,16,1
1872672,24,1
1872672,88,1
1872672,19,1
1872672,64,1
1872672,89,2
1872672,1,2
1872672,34,1
1872672,81,1
1872672,15,1
1001068,39,1
1001068,77,1
1872613,75,2
1872613,84,1
1872613,74,1
1872613,68,1
1872613,69,2
1872613,35,2
1872613,95,2
1872613,88,1
1872613,100,2
1872613,43,2
1872613,83,2
1001068,102209703,1
1001068,1178475,2
1001068,203377767,1
1001068,3588749,1
1001068,7063432,2
1001380,203504622,1
1001380,105587475,1
1001380,411303,1
1001380,106345942,1
1001380,1426883,1
1001380,3588749,1
1001032,203504622,1
1001032,203752847,1
1001380,449267,1
1001380,105533726,1
1001380,7250192,1
1001380,203754385,2
1001380,109295897,2
1001380,200506302,1
1001069,203617292,1
1001380,908849,1
1001380,1861642,1
1035848,105533726,1
1798061,3588749,1
1798061,102432144,1
1798061,105533726,1
1798061,681868,1
1035848,55,1
1798061,100641069,3
1001068,88,2
1035848,100641069,23
1001068,203504622,2
1001068,203752847,1
1001068,203715932,1
1001068,681868,1
1035848,449267,1
1001068,203702981,1
1001068,5057872,1
1798061,658516,1
1798061,7102238,1
1798061,612226,1
1798061,105662594,1
1798061,1663361,1
1001068,102432144,1
1001068,449267,2
1001068,7250192,1
1035848,100482181,1
1798061,764260,1
1035848,102387521,1
1035848,106707044,2
1035848,164508,2
1035848,168710,2
1001380,19,1
1001380,56,1
1001380,24,1
1001380,64,1
1001380,81,1
1001380,17,1
1001380,18,1
1001380,20,1
1001380,55,1
1001380,681868,1
1001380,203100037,2
1001380,103187349,1
1001380,102209703,1
1001380,7063432,1
1001380,93,1
1001380,203702981,1
1001380,5057872,1
1001380,105583001,2
1001380,105676167,1
1001032,203659011,1
1001032,117768,1
1001032,203523082,1
1001380,715684,2
1001380,164508,1
1001380,5590274,2
1001380,4829721,2
1001380,104938585,2
1001380,107711507,2
1001380,203712665,2
1001380,168710,1
1001068,103187349,1
1035848,2791955,1
1035848,102171687,1
1001380,658516,1
1854858,203617292,2
1854858,203504622,2
1035848,1426883,1
1035848,658516,1
1854858,203752847,2
1854858,203659011,2
1854858,117768,1
1001069,3588749,1
1001069,169955,1
1001069,658516,1
1854858,203715932,2
1001069,203100037,2
1854858,203695452,2
1001068,203100037,1
1001068,100641068,1
1001068,715684,1
1001032,203695452,1
1001032,203715932,1
1001032,203441294,1
1001032,100641068,6
1001032,203617292,6
1017257,203504622,1
1017257,203752847,1
1859392,31,2
1859392,28,1
1017257,26,1
1017257,34,2
1017257,80,1
1017257,658516,1
1017257,203659011,1
1017257,764262,1
1017257,102209703,1
1017257,203100037,1
1017257,103187349,1
1017257,29,1
1017257,32,1
1017257,117768,1
1017257,5590274,1
1017257,20,1
1017257,39,1
1001417,3588749,1
1001417,103187349,2
1001417,102209703,1
1001417,7063432,1
1017257,108,2
1001417,449267,1
1001417,681868,1
1001330,248963,1
1001330,4819882,1
1001330,17,1
1001330,53,1
1001330,55,1
1035206,203617292,1
1001072,203523082,1
1001389,203504622,2
1001389,203523082,1
1001389,203617292,4
1001389,449267,1
1001389,681868,1
1001389,7250192,1
1001389,203754385,1
1001055,203523082,1
1001055,87,2
1001389,109295897,2
1001055,91,2
1001389,3588749,2
1001055,92,1
1017257,203617292,1
1017257,100641068,1
1017257,203715932,1
1017257,203441294,1
1017257,203695452,1
1017257,203523082,1
1859392,3588749,1
1001055,60,2
1001055,65,2
1001055,62,2
1001055,52,2
1001055,53,1
1001055,236561,1
1001036,7250192,2
1001067,681868,1
1001067,55,1
1001067,62,2
1001417,203715932,1
1001417,62,2
1872579,100641068,1
1872579,203523082,1
1872579,203617292,2
1872579,203504622,2
1872579,203752847,2
1017257,53,1
1017257,715684,1
1017257,164508,2
1017257,22,1
1017257,681868,1
1017257,3588749,1
1017257,203377767,1
1001380,102432144,1
1017257,102432144,2
1017257,449267,2
1001067,1426883,1
1001067,764260,1
1859392,658516,1
1859392,105662594,1
1859392,1,1
1017257,1426883,1
1017257,33,1
1859392,17,1
1859392,18,1
1859392,64,1
1859392,449267,1
1859392,681868,1
1859392,27,1
1001097,102432144,1
1001097,449267,1
1001097,109295897,1
1001097,200506302,1
1001097,908849,1
1001097,203754385,1
1859392,22,1
1859392,82,1
1859392,84,1
1859392,85,1
1859392,88,1
1859392,83,1
1001097,1861642,1
1001380,58,2
1001380,59,2
1001380,61,2
1001380,62,1
1001380,52,2
1001380,22,1
1001380,82,2
1001068,22,1
1001097,108691655,1
1001389,53,2
1001389,55,2
1001389,61,2
1001389,62,2
1001036,54,2
1001380,1,2
1001380,109,1
1001380,110,1
1001380,111,1
1001380,108,2
1859392,100641069,1
1859392,715684,1
1859392,164508,1
1001097,22,1
1859392,5590274,1
1001097,82,1
1859392,4829721,1
1001097,83,1
1001097,84,1
1859392,104938585,1
1001097,85,1
1001097,88,1
1001097,90,1
1859392,107711507,1
1859392,203712665,1
1859392,168710,1
1859392,398903,1
1859392,96432,1
1859392,102387521,1
1859392,98,1
1859392,106707044,1
1859392,764262,1
1859392,1663361,1
1859392,764260,1
1859392,105751918,1
1859392,108341603,1
1859392,7102238,1
1859392,612226,1
1859392,1426883,1
1859392,106345942,1
1627300,203752847,1
1001097,658516,1
1001097,764262,1
1001097,1663361,1
1001067,7250192,1
1001097,764260,1
1001067,105533726,1
1001097,105662594,1
1001067,203754385,1
1001067,109295897,1
1001097,105751918,1
1001067,200506302,1
1001097,108341603,1
1853893,10316,1
1001067,1861642,1
1001097,7102238,1
1001097,612226,1
1001067,908849,1
1001097,106345942,1
1001067,108691655,1
1853893,203504622,1
1001067,201603936,1
1001097,1426883,1
1853893,203752847,1
1001067,102432144,1
1001067,449267,1
1853893,203659011,1
1853893,117768,1
1853893,203715932,1
1853893,203695452,1
1853893,203441294,1
1853893,100641068,1
1853893,203523082,1
1853893,203617292,1
1001097,681868,2
1859392,203100037,1
1859392,203752847,1
1001097,7250192,2
1859392,203659011,1
1001097,105533726,2
1798061,200506302,1
1798061,449267,1
1798061,103187349,1
1627300,203659011,1
1627300,169955,2
1859392,19,2
1627300,98565,1
1867196,681868,1
1001036,203752847,1
1001036,203659011,1
1001036,100641068,1
1001036,203715932,1
1001036,203617292,1
1798061,764262,1
1001032,203100037,1
1001032,105676167,1
1001032,93,1
1001032,103187349,1
1001032,7063432,1
1001032,102209703,1
1001032,203702981,1
1001032,105583001,2
1001032,5057872,2
1001032,3588749,1
1798061,7250192,1
1001032,107541393,2
1001032,2791955,1
1798061,203754385,1
1001032,200951803,1
1001032,102171687,1
1001032,102958491,1
1019548,1426883,1
1798061,109295897,1
1001032,109628800,2
1019548,658516,2
1019548,764262,1
1798061,908849,1
1001032,7392,3
1798061,108691655,1
1853893,764262,1
1001032,90243,1
1853893,1663361,2
1001032,100641071,1
1001032,411303,2
1001032,104902577,1
1001032,235956,3
1798061,201603936,1
1001032,153811,5
1001032,1136752,1
1001032,149758,1
1001032,179990,1
1001032,874881,1
1001032,7060361,1
1001032,5355837,1
1001032,1136754,1
1001032,150025,1
1001036,764262,1
1001032,105915125,1
1001072,15,1
1001072,123,2
1001072,124,1
1001072,110,1
1859392,13,2
1001032,203281754,1
1859392,86,2
1001072,203617292,2
1001072,109,1
1001072,111,2
1001072,112,2
1001072,113,2
1001072,114,2
1001072,115,2
1001072,116,2
1001072,117,2
1001072,118,2
1001072,120,2
1001072,122,2
1001032,5007447,1
1001032,437873,2
1001072,141,1
1001072,138,1
1001380,134,2
1001380,27,1
1001380,138,1
1001380,139,1
1001380,116,1
1001380,117,1
1001380,28,1
1001380,166,1
1001380,125,1
1001380,84,1
1001380,88,2
1001380,85,1
1001380,176,2
1001380,177,1
1859392,7060361,1
1859392,153811,1
1001380,140,1
1859392,5007447,2
1001380,141,1
1859392,169,1
1001380,71,1
1001380,179,1
1001380,180,1
1001380,203617292,2
1001380,203695452,1
1001380,191,1
1001380,192,1
1001380,204,1
1001380,205,1
1001380,206,1
1001380,207,1
1001380,216,2
1001380,60,1
1001380,65,1
1001380,48,1
1001380,152,1
1001380,215,1
1001380,123,2
1001380,35,2
1001380,36,2
1001380,40,1
1001380,98,2
1001380,94,1
1001380,235956,1
1001380,203712947,1
1001380,108817535,1
1001097,104902577,1
1001097,203712947,1
1001097,203618833,1
1001097,248963,1
1001097,4819882,1
1001380,213,2
1001380,7022270,1
1001380,4819882,1
1001380,208,1
1798061,204,1
1798061,138,1
1798061,110,1
1001069,204,1
1001069,217,1
1001032,204,1
1001032,138,1
1001069,216,1
1798061,105587475,1
1798061,411303,1
1798061,166,1
1019121,204,1
1019121,138,1
1859392,166,1
1859392,204,1
1859392,152,1
1859392,248963,1
1859392,138,1
1859392,242,1
1859392,125,2
1859392,231,1
1859392,139,1
1859392,140,1
1035848,204,1
1859392,141,1
1859392,142,1
1859392,143,1
1859392,144,1
1001380,218,1
1001380,153,1
1001380,157,1
1001380,105662594,1
1001380,108341603,1
1001380,209,1
1001380,203377767,1
1859392,145,1
1001069,203377767,1
1001069,215,2
1001069,138,1
1001069,149,1
1001069,150,2
1859392,146,1
1859392,147,1
1001389,1426883,1
1001032,216,1
1019121,205,1
1001389,108817535,1
1001389,138,1
1001097,138,1
1019121,217,2
1859392,108817535,1
1001097,210,2
1001097,205,1
1001097,207,1
1001097,131462,1
1001389,203712947,1
1001389,203618833,1
1001097,105587475,2
1001389,5135771,14
1859392,203662530,1
1001032,105587475,2
1859392,105587475,1
1859392,4819882,1
1859392,7022270,1
1001032,106345942,1
1001032,142,2
1859392,100482181,1
1859392,131462,1
1859392,202071926,1
1859392,107438038,1
1859392,522929,1
1859392,2686636,1
1859392,109021087,1
1859392,4892977,1
1001389,152,1
1001068,105587475,1
1859392,5355837,2
1872763,105587475,1
1004336,105587475,1
1872763,108817535,1
1867196,203662530,1
1867196,105587475,2
1867196,109021087,1
1867196,4892977,1
1867196,522929,1
1001067,4819882,1
1001389,139,2
1867196,2686636,2
1001028,167,2
1001028,110,1
1001028,152,1
1001028,180,1
1001028,125,1
1867196,100641071,2
1001067,108817535,1
1001067,5010262,1
1001067,4906842,1
1001067,110,2
1039622,125,1
1001067,143,2
1001067,146,2
1867196,411303,1
1039622,126,1
1001067,5183966,2
1001067,166,1
1001067,171,1
1001067,131462,1
1001067,109021087,1
1001067,248963,1
1867196,104902577,2
1867196,2791955,2
1039622,127,1
1001067,168,1
1001067,169,1
1001067,175,2
1001067,174,1
1001067,177,1
1867196,102958491,1
1001067,167,1
1001067,170,1
1867196,109628800,2
1039622,128,1
1867196,200951803,2
1001067,203712947,1
1039622,129,1
1001067,648316,1
1867196,7392,2
1001067,109684033,1
1039622,130,1
1001067,108749029,2
1867196,90243,2
1039622,131,1
1017257,166,1
1017257,171,1
1867196,203712947,1
1039622,132,1
1035848,217,1
1035848,205,1
1035848,206,1
1867196,203618833,1
1017257,248963,1
1017257,4819882,1
1017257,7022270,1
1017257,100482181,1
1017257,204,1
1017257,138,1
1867196,108817535,1
1859392,110,1
1867196,102701818,1
1867196,5183966,1
1035848,207,1
1035848,208,2
1035848,211,1
1035848,213,2
1035848,215,1
1001067,100482181,1
1001389,109021087,2
1001389,4892977,1
1001389,658516,1
1035848,212,2
1035848,214,2
1001389,764262,1
1035848,138,1
1035848,139,2
1035848,142,2
1035848,143,2
1035848,144,4
1035848,145,2
1001067,7092628,2
1001067,102297784,2
1001067,656033,1
1001067,138,1
1035848,146,2
1035848,147,2
1001067,100641071,1
1001067,90024,1
1001575,136,1
1001055,110,1
1001575,137,1
1039622,133,1
1039622,134,1
1001067,140,1
1001067,204,1
1039622,135,1
1001067,139,1
1001067,207,1
1001067,211,1
1001067,212,1
1039622,136,1
1001067,213,1
1001067,214,1
1001067,215,2
1001067,216,2
1001067,209,2
1001067,210,2
1039622,137,1
1001067,172,2
1001067,176,2
1872580,1426883,1
1001067,203618833,1
1039622,10316,1
1039622,105907932,2
1039622,7092628,1
1039622,204,1
1039622,138,1
1039622,110,1
1039622,218,1
1859392,203712947,1
1859392,203618833,1
1001575,242,1
1859392,100641071,1
1001575,166,1
1859392,104902577,1
1039622,3588749,2
1001575,167,1
1039622,103187349,2
1001575,168,1
1039622,102209703,2
1039622,7063432,2
1001575,204,1
1001575,212,1
1001575,152,1
1039622,203504622,1
1039622,166,1
1001575,2686636,1
1001575,522929,2
1039622,180,1
1039622,191,1
1001575,100482181,2
1001575,109021087,2
1001575,4892977,3
1001575,138,1
1001575,164508,1
1001575,102209703,1
1001575,103187349,1
1001575,5057872,2
1001575,105676167,1
1001575,107541393,1
1001575,764259,1
1001575,107849701,2
1001575,7060361,2
1020095,167,1
1020095,145,1
1020095,150,2
1020095,151,2
1001614,110,1
1020095,138,1
1001614,111,1
1001380,7392,1
1001380,200951803,2
1001380,242,1
1001380,244,1
1001614,112,2
1020095,140,1
1001614,113,1
1001614,152,1
1020095,141,2
1001614,164,2
1020095,142,2
1020095,144,1
1001614,114,1
1017257,522929,1
1020095,147,1
1001614,153,1
1001067,106345942,1
1859392,235956,1
1859392,90024,1
1859392,5183966,1
1859392,102701818,1
1859392,5010262,1
1859392,5135771,1
1001614,154,1
1017257,108817535,1
1017257,90024,1
1017257,105587475,1
1017257,235956,1
1017257,203618833,1
1017257,235536,1
1017257,4846087,1
1001072,106345942,1
1001614,155,1
1017257,5135771,1
1017257,411303,1
1001614,156,1
1001067,105751918,1
1001055,156,1
1001067,108341553,1
1001067,658516,1
1001055,157,1
1853893,5135771,1
1798061,202071926,1
1798061,248963,1
1798061,107438038,1
1798061,131462,1
1798061,522929,1
1001575,178,2
1001055,158,1
1001575,4846087,1
1001055,159,1
1001575,203618833,1
1001575,5135771,1
1001055,160,1
1001614,204,1
1001575,235536,2
1001055,161,1
1798061,108817535,1
1798061,5010262,1
1019121,203712947,1
1001097,203662530,1
1001614,125,1
1001575,411303,1
1001068,203662530,2
1001614,126,1
1001614,127,1
1001614,130,1
1001614,132,1
1001614,133,1
1001614,134,1
1001614,131,1
1001055,162,1
1001614,136,2
1001614,135,1
1001614,128,1
1001614,129,1
1001055,163,2
1001614,137,2
1001055,164,2
1001055,165,2
1017257,203662530,1
1017257,131462,1
1017257,202071926,1
1017257,2686636,1
1017257,109021087,1
1001055,152,2
1798061,5135771,1
1798061,108749029,1
1798061,648316,1
1001055,153,2
1798061,102701818,1
1798061,5183966,1
1798061,109684033,1
1798061,203712947,1
1798061,108341553,1
1001614,231,2
1001614,233,2
1001614,235,1
1001614,239,2
1001055,154,2
1001614,236,2
1001055,155,2
1001614,161,1
1001614,159,1
1798061,167,1
1798061,168,1
1798061,169,2
1798061,111,1
1001614,160,1
1001614,162,1
1001614,157,2
1001614,158,1
1001614,163,2
1001614,138,1
1001614,141,2
1001614,143,2
1001614,147,1
1001614,146,2
1001614,145,1
1001614,144,2
1001614,148,1
1001614,149,2
1001614,150,2
1001614,207,2
1001614,208,2
1001614,210,2
1001614,212,1
1001614,213,1
1001614,214,1
1035848,237,1
1035848,108817535,1
1800768,108817535,1
1001673,106345942,2
1001055,210,1
1001055,211,2
1001067,764262,1
1001673,1426883,2
1850826,106345942,1
1001055,212,1
1001067,1663361,1
1001673,658516,2
1001097,4892977,2
1001673,764262,2
1001067,105662594,1
1001067,7102238,2
1001055,204,2
1001055,205,1
1001067,612226,2
1001673,203662530,2
1001673,105587475,2
1017257,106345942,1
1001673,248963,2
1017257,108341603,1
1001575,105662594,2
1017257,1663361,1
1017257,105662594,1
1001575,105751918,2
1017257,105751918,1
1001575,105587475,1
1001575,131462,1
1001575,110,1
1001575,1136754,5
1017257,612226,1
1017257,110,1
1017257,152,1
1017257,158,1
1001575,153811,16
1001575,150025,2
1001575,179990,1
1001575,874713,1
1001575,201009888,1
1017257,205,1
1001067,105587475,1
1001067,7022270,1
1001067,4892977,2
1017257,207,1
1017257,208,1
1017257,209,1
1017257,210,1
1017257,211,1
1798061,203662530,1
1800768,204,1
1800768,138,1
1798061,7022270,1
1798061,109021087,1
1798061,4819882,1
1798061,100482181,1
1800768,205,1
1004709,203618833,2
1017257,212,1
1017257,216,1
1017257,214,1
1017257,215,1
1017257,217,1
1800768,166,1
1017257,213,1
1850826,105662594,1
1798061,2686636,1
1850826,1663361,1
1035848,112,1
1017257,206,1
1035848,119,1
1035848,117,1
1850826,764262,1
1035848,118,1
1850826,658516,1
1850826,1426883,1
1035848,120,1
1850826,764260,1
1850826,7102238,1
1850826,105751918,1
1850826,109295897,1
1035848,122,1
1850826,1861642,1
1850826,411303,1
1850826,5010262,1
1850826,5183966,1
1850826,108749029,1
1850826,109684033,1
1035848,124,1
1035848,110,1
1017257,177,1
1017257,172,1
1017257,175,1
1017257,170,1
1017257,173,2
1017257,174,1
1017257,117,1
1035848,111,1
1017257,118,1
1017257,119,1
1017257,111,1
1017257,124,1
1017257,112,1
1017257,116,1
1017257,120,1
1017257,121,1
1017257,115,1
1017257,122,1
1017257,113,1
1039622,108817535,2
1850826,2926721,1
1850826,4846087,2
1850826,1347438,2
1850826,235536,2
1850826,109628827,2
1850826,89975,2
1850826,90024,2
1850826,412076,2
1850826,254437,2
1850826,4846236,2
1850826,125,1
1850826,242,1
1850826,244,1
1850826,250,1
1017257,139,1
1017257,143,1
1017257,148,1
1017257,140,1
1017257,142,1
1017257,144,1
1017257,145,1
1017257,149,1
1017257,141,1
1017257,146,1
1017257,147,1
1800768,113,1
1807059,106345942,1
1807059,764260,2
1807059,1663361,1
1850826,243,2
1807059,658516,2
1807059,764262,1
1807059,108341603,2
1807059,105662594,2
1807059,7102238,1
1807059,612226,1
1850826,245,2
1017257,151,1
1850826,246,2
1850826,247,1
1850826,248,1
1807059,138,1
1807059,166,2
1807059,175,2
1807059,205,1
1850826,249,2
1807059,206,2
1807059,207,1
1807059,145,1
1798061,114,1
1798061,113,1
1798061,112,1
1798061,124,1
1798061,118,1
1798061,120,1
1798061,121,1
1798061,122,1
1798061,119,1
1019121,658516,1
1798061,117,1
1019121,105751918,1
1798061,89975,1
1798061,235536,1
1798061,90024,1
1798061,116,1
1798061,206,1
1798061,210,1
1798061,216,2
1798061,235956,1
1798061,102958491,1
1798061,90243,1
1798061,104902577,1
1798061,7392,2
1798061,152,1
1798061,160,1
1798061,154,1
1798061,163,1
1798061,178,1
1798061,173,2
1019121,108341603,1
1019121,105662594,1
1019121,7102238,1
1798061,175,1
1019121,1426883,1
1798061,106345942,1
1798061,1426883,1
1798061,108341603,1
1798061,105751918,1
1019121,764262,1
1019121,106345942,1
1019121,1663361,1
1019121,764260,1
1019121,612226,1
1798061,115,1
1798061,123,1
1798061,161,1
1798061,165,1
1798061,159,1
1798061,139,1
1798061,150,1
1798061,144,1
1798061,149,1
1798061,151,1
1798061,145,1
1798061,141,1
1798061,147,1
1798061,148,1
1798061,140,1
1798061,143,1
1798061,142,1
1798061,156,1
1798061,155,1
1798061,162,1
1798061,157,1
1798061,158,1
1798061,164,1
1798061,153,1
1798061,4892977,1
1001036,658516,2
1001036,764260,1
1001097,110,1
1001097,121,2
1001097,124,1
1001097,119,1
1001097,120,1
1001097,118,2
1001097,116,1
1001097,115,1
1001097,122,1
1001097,123,2
1001097,111,1
1001097,113,1
1001097,117,1
1001097,114,1
1001097,112,1
1001097,235536,1
1001097,412076,1
1001097,109628827,1
1001097,4846087,1
1001097,254437,1
1001097,90024,1
1001097,89975,1
1001097,4846236,2
1001097,152,2
1001097,154,2
1001097,166,1
1001097,168,1
1001097,169,2
1001097,174,1
1001097,172,2
1001097,170,1
1001097,175,1
1001097,173,1
1001097,176,2
1001097,177,2
1798061,176,1
1798061,177,1
1872955,764260,1
1872955,105587475,1
1872955,138,1
1798061,220,2
1798061,222,2
1798061,223,1
1001036,105587475,1
1872955,204,1
1872955,141,1
1798061,218,1
1872955,145,2
1872955,149,2
1872955,139,1
1872955,142,1
1872955,248963,1
1872955,100482181,1
1798061,242,1
1798061,180,1
1798061,190,1
1872955,203618833,1
1872955,648316,1
1872955,108817535,1
1798061,181,1
1872955,4819882,1
1872955,7022270,1
1872955,131462,1
1872955,202071926,1
1872955,107438038,1
1859392,111,1
1872955,2686636,1
1859392,112,1
1859392,113,1
1872955,109021087,1
1872955,203662530,1
1872955,4892977,1
1872955,522929,1
1872955,104902577,1
1872955,90243,1
1859392,114,1
1872955,2791955,1
1872955,102171687,1
1872955,102958491,1
1872955,152,1
1872955,157,1
1859392,115,1
1872955,165,1
1872955,164,1
1872955,156,1
1872955,155,1
1872955,158,1
1872955,161,1
1872955,163,1
1859392,116,2
1859392,117,2
1859392,118,2
1859392,119,2
1859392,120,2
1001389,105587475,1
1859392,121,1
1859392,122,1
1859392,123,1
1859392,124,1
1001036,108817535,1
1872955,153,1
1872955,154,1
1019121,203662530,1
1019121,105587475,1
1019121,248963,1
1872955,159,1
1019121,4819882,1
1872955,160,1
1019121,7022270,1
1019121,100482181,1
1019121,131462,1
1019121,202071926,1
1019121,107438038,1
1019121,522929,1
1019121,2686636,1
1019121,109021087,1
1019121,4892977,1
1872955,162,1
1001036,108341553,2
1001036,1426883,1
1001036,138,1
1001036,142,1
1001036,140,2
1001036,204,2
1001036,152,1
1001036,162,1
1001036,163,1
1001036,164,2
1001036,165,1
1001306,248963,2
1001306,107438038,1
1001389,166,1
1001389,173,2
1001389,204,2
1001389,212,1
1001389,214,2
1001389,207,2
1001389,209,2
1001389,215,2
1017257,7060361,1
1017257,104938585,2
1017257,153811,1
1017257,1136752,1
1017257,5355837,2
1872955,166,1
1872955,658516,1
1872955,1426883,1
1872955,105662594,1
1872955,105751918,1
1872955,108341603,1
1872955,7102238,1
1017257,1136754,1
1017257,149758,2
1017257,150025,1
1872955,167,1
1001072,2686636,1
1001055,215,2
1001072,522929,1
1033672,242,2
1033672,715684,1
1033672,103187349,1
1033672,248963,1
1001072,203662530,1
1033672,4819882,2
1872955,764262,1
1033672,166,1
1033672,152,2
1033672,155,1
1033672,203662530,2
1033672,108817535,2
1033672,7250192,1
1001072,206,1
1033672,102432144,2
1033672,164508,2
1033672,100641069,2
1033672,4876849,1
1033672,100482181,1
1033672,522929,1
1001068,165,1
1017257,180,1
1017257,181,2
1033672,131462,1
1033672,105751918,1
1017257,182,1
1033672,108341603,2
1033672,7102238,2
1033672,612226,2
1033672,106345942,2
1019121,125,1
1019121,135,1
1019121,136,1
1019121,126,1
1859392,411303,1
1859392,102171687,1
1019121,128,1
1019121,129,2
1019121,130,2
1019121,131,2
1035848,155,1
1019121,132,2
1873001,138,1
1017257,184,2
1017257,185,2
1017257,188,1
1017257,189,1
1019121,133,2
1017257,190,1
1001067,102701818,1
1001067,764259,2
1019121,127,2
1001067,5135771,1
1017257,114,1
1798061,146,1
1017257,123,1
